raceId,year,round,circuitId,name,date,time,url,positionPointsRace
149,2001,9,20,European Grand Prix,24-06-2001,\N,http://en.wikipedia.org/wiki/2001_European_Grand_Prix,6
150,2001,10,8,French Grand Prix,01-07-2001,\N,http://en.wikipedia.org/wiki/2001_French_Grand_Prix,6
151,2001,11,9,British Grand Prix,15-07-2001,\N,http://en.wikipedia.org/wiki/2001_British_Grand_Prix,6
152,2001,12,10,German Grand Prix,29-07-2001,\N,http://en.wikipedia.org/wiki/2001_German_Grand_Prix,6
153,2001,13,11,Hungarian Grand Prix,19-08-2001,\N,http://en.wikipedia.org/wiki/2001_Hungarian_Grand_Prix,6
154,2001,14,13,Belgian Grand Prix,02-09-2001,\N,http://en.wikipedia.org/wiki/2001_Belgian_Grand_Prix,6
155,2001,15,14,Italian Grand Prix,16-09-2001,\N,http://en.wikipedia.org/wiki/2001_Italian_Grand_Prix,6
156,2001,16,19,United States Grand Prix,30-09-2001,\N,http://en.wikipedia.org/wiki/2001_United_States_Grand_Prix,6
157,2001,17,22,Japanese Grand Prix,14-10-2001,\N,http://en.wikipedia.org/wiki/2001_Japanese_Grand_Prix,6
124,2002,1,1,Australian Grand Prix,03-03-2002,\N,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,6
125,2002,2,2,Malaysian Grand Prix,17-03-2002,\N,http://en.wikipedia.org/wiki/2002_Malaysian_Grand_Prix,6
126,2002,3,18,Brazilian Grand Prix,31-03-2002,\N,http://en.wikipedia.org/wiki/2002_Brazilian_Grand_Prix,6
127,2002,4,21,San Marino Grand Prix,14-04-2002,\N,http://en.wikipedia.org/wiki/2002_San_Marino_Grand_Prix,6
128,2002,5,4,Spanish Grand Prix,28-04-2002,\N,http://en.wikipedia.org/wiki/2002_Spanish_Grand_Prix,6
129,2002,6,23,Austrian Grand Prix,12-05-2002,\N,http://en.wikipedia.org/wiki/2002_Austrian_Grand_Prix,6
130,2002,7,6,Monaco Grand Prix,26-05-2002,\N,http://en.wikipedia.org/wiki/2002_Monaco_Grand_Prix,6
131,2002,8,7,Canadian Grand Prix,09-06-2002,\N,http://en.wikipedia.org/wiki/2002_Canadian_Grand_Prix,6
132,2002,9,20,European Grand Prix,23-06-2002,\N,http://en.wikipedia.org/wiki/2002_European_Grand_Prix,6
133,2002,10,9,British Grand Prix,07-07-2002,\N,http://en.wikipedia.org/wiki/2002_British_Grand_Prix,6
134,2002,11,8,French Grand Prix,21-07-2002,\N,http://en.wikipedia.org/wiki/2002_French_Grand_Prix,6
135,2002,12,10,German Grand Prix,28-07-2002,\N,http://en.wikipedia.org/wiki/2002_German_Grand_Prix,6
136,2002,13,11,Hungarian Grand Prix,18-08-2002,\N,http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix,6
137,2002,14,13,Belgian Grand Prix,01-09-2002,\N,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix,6
138,2002,15,14,Italian Grand Prix,15-09-2002,\N,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix,6
139,2002,16,19,United States Grand Prix,29-09-2002,\N,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix,6
140,2002,17,22,Japanese Grand Prix,13-10-2002,\N,http://en.wikipedia.org/wiki/2002_Japanese_Grand_Prix,6
108,2003,1,1,Australian Grand Prix,09-03-2003,\N,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix,8
109,2003,2,2,Malaysian Grand Prix,23-03-2003,\N,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix,8
110,2003,3,18,Brazilian Grand Prix,06-04-2003,\N,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix,8
111,2003,4,21,San Marino Grand Prix,20-04-2003,\N,http://en.wikipedia.org/wiki/2003_San_Marino_Grand_Prix,8
112,2003,5,4,Spanish Grand Prix,04-05-2003,\N,http://en.wikipedia.org/wiki/2003_Spanish_Grand_Prix,8
113,2003,6,23,Austrian Grand Prix,18-05-2003,\N,http://en.wikipedia.org/wiki/2003_Austrian_Grand_Prix,8
114,2003,7,6,Monaco Grand Prix,01-06-2003,\N,http://en.wikipedia.org/wiki/2003_Monaco_Grand_Prix,8
115,2003,8,7,Canadian Grand Prix,15-06-2003,\N,http://en.wikipedia.org/wiki/2003_Canadian_Grand_Prix,8
116,2003,9,20,European Grand Prix,29-06-2003,\N,http://en.wikipedia.org/wiki/2003_European_Grand_Prix,8
117,2003,10,8,French Grand Prix,06-07-2003,\N,http://en.wikipedia.org/wiki/2003_French_Grand_Prix,8
118,2003,11,9,British Grand Prix,20-07-2003,\N,http://en.wikipedia.org/wiki/2003_British_Grand_Prix,8
119,2003,12,10,German Grand Prix,03-08-2003,\N,http://en.wikipedia.org/wiki/2003_German_Grand_Prix,8
120,2003,13,11,Hungarian Grand Prix,24-08-2003,\N,http://en.wikipedia.org/wiki/2003_Hungarian_Grand_Prix,8
121,2003,14,14,Italian Grand Prix,14-09-2003,\N,http://en.wikipedia.org/wiki/2003_Italian_Grand_Prix,8
122,2003,15,19,United States Grand Prix,28-09-2003,\N,http://en.wikipedia.org/wiki/2003_United_States_Grand_Prix,8
123,2003,16,22,Japanese Grand Prix,12-10-2003,\N,http://en.wikipedia.org/wiki/2003_Japanese_Grand_Prix,8
90,2004,1,1,Australian Grand Prix,07-03-2004,\N,http://en.wikipedia.org/wiki/2004_Australian_Grand_Prix,8
91,2004,2,2,Malaysian Grand Prix,21-03-2004,\N,http://en.wikipedia.org/wiki/2004_Malaysian_Grand_Prix,8
92,2004,3,3,Bahrain Grand Prix,04-04-2004,\N,http://en.wikipedia.org/wiki/2004_Bahrain_Grand_Prix,8
93,2004,4,21,San Marino Grand Prix,25-04-2004,\N,http://en.wikipedia.org/wiki/2004_San_Marino_Grand_Prix,8
94,2004,5,4,Spanish Grand Prix,09-05-2004,\N,http://en.wikipedia.org/wiki/2004_Spanish_Grand_Prix,8
95,2004,6,6,Monaco Grand Prix,23-05-2004,\N,http://en.wikipedia.org/wiki/2004_Monaco_Grand_Prix,8
96,2004,7,20,European Grand Prix,30-05-2004,\N,http://en.wikipedia.org/wiki/2004_European_Grand_Prix,8
97,2004,8,7,Canadian Grand Prix,13-06-2004,\N,http://en.wikipedia.org/wiki/2004_Canadian_Grand_Prix,8
98,2004,9,19,United States Grand Prix,20-06-2004,\N,http://en.wikipedia.org/wiki/2004_United_States_Grand_Prix,8
99,2004,10,8,French Grand Prix,04-07-2004,\N,http://en.wikipedia.org/wiki/2004_French_Grand_Prix,8
100,2004,11,9,British Grand Prix,11-07-2004,\N,http://en.wikipedia.org/wiki/2004_British_Grand_Prix,8
101,2004,12,10,German Grand Prix,25-07-2004,\N,http://en.wikipedia.org/wiki/2004_German_Grand_Prix,8
102,2004,13,11,Hungarian Grand Prix,15-08-2004,\N,http://en.wikipedia.org/wiki/2004_Hungarian_Grand_Prix,8
103,2004,14,13,Belgian Grand Prix,29-08-2004,\N,http://en.wikipedia.org/wiki/2004_Belgian_Grand_Prix,8
104,2004,15,14,Italian Grand Prix,12-09-2004,\N,http://en.wikipedia.org/wiki/2004_Italian_Grand_Prix,8
105,2004,16,17,Chinese Grand Prix,26-09-2004,\N,http://en.wikipedia.org/wiki/2004_Chinese_Grand_Prix,8
106,2004,17,22,Japanese Grand Prix,10-10-2004,\N,http://en.wikipedia.org/wiki/2004_Japanese_Grand_Prix,8
107,2004,18,18,Brazilian Grand Prix,24-10-2004,\N,http://en.wikipedia.org/wiki/2004_Brazilian_Grand_Prix,8
71,2005,1,1,Australian Grand Prix,06-03-2005,14:00:00,http://en.wikipedia.org/wiki/2005_Australian_Grand_Prix,8
72,2005,2,2,Malaysian Grand Prix,20-03-2005,15:00:00,http://en.wikipedia.org/wiki/2005_Malaysian_Grand_Prix,8
73,2005,3,3,Bahrain Grand Prix,03-04-2005,14:30:00,http://en.wikipedia.org/wiki/2005_Bahrain_Grand_Prix,8
74,2005,4,21,San Marino Grand Prix,24-04-2005,14:00:00,http://en.wikipedia.org/wiki/2005_San_Marino_Grand_Prix,8
75,2005,5,4,Spanish Grand Prix,08-05-2005,14:00:00,http://en.wikipedia.org/wiki/2005_Spanish_Grand_Prix,8
76,2005,6,6,Monaco Grand Prix,22-05-2005,14:00:00,http://en.wikipedia.org/wiki/2005_Monaco_Grand_Prix,8
77,2005,7,20,European Grand Prix,29-05-2005,14:00:00,http://en.wikipedia.org/wiki/2005_European_Grand_Prix,8
78,2005,8,7,Canadian Grand Prix,12-06-2005,13:00:00,http://en.wikipedia.org/wiki/2005_Canadian_Grand_Prix,8
79,2005,9,19,United States Grand Prix,19-06-2005,14:00:00,http://en.wikipedia.org/wiki/2005_United_States_Grand_Prix,8
80,2005,10,8,French Grand Prix,03-07-2005,14:00:00,http://en.wikipedia.org/wiki/2005_French_Grand_Prix,8
81,2005,11,9,British Grand Prix,10-07-2005,14:00:00,http://en.wikipedia.org/wiki/2005_British_Grand_Prix,8
82,2005,12,10,German Grand Prix,24-07-2005,14:00:00,http://en.wikipedia.org/wiki/2005_German_Grand_Prix,8
83,2005,13,11,Hungarian Grand Prix,31-07-2005,14:00:00,http://en.wikipedia.org/wiki/2005_Hungarian_Grand_Prix,8
84,2005,14,5,Turkish Grand Prix,21-08-2005,15:00:00,http://en.wikipedia.org/wiki/2005_Turkish_Grand_Prix,8
85,2005,15,14,Italian Grand Prix,04-09-2005,14:00:00,http://en.wikipedia.org/wiki/2005_Italian_Grand_Prix,8
86,2005,16,13,Belgian Grand Prix,11-09-2005,14:00:00,http://en.wikipedia.org/wiki/2005_Belgian_Grand_Prix,8
87,2005,17,18,Brazilian Grand Prix,25-09-2005,14:00:00,http://en.wikipedia.org/wiki/2005_Brazilian_Grand_Prix,8
88,2005,18,22,Japanese Grand Prix,09-10-2005,14:00:00,http://en.wikipedia.org/wiki/2005_Japanese_Grand_Prix,8
89,2005,19,17,Chinese Grand Prix,16-10-2005,14:00:00,http://en.wikipedia.org/wiki/2005_Chinese_Grand_Prix,8
53,2006,1,3,Bahrain Grand Prix,12-03-2006,14:30:00,http://en.wikipedia.org/wiki/2006_Bahrain_Grand_Prix,8
54,2006,2,2,Malaysian Grand Prix,19-03-2006,15:00:00,http://en.wikipedia.org/wiki/2006_Malaysian_Grand_Prix,8
55,2006,3,1,Australian Grand Prix,02-04-2006,14:00:00,http://en.wikipedia.org/wiki/2006_Australian_Grand_Prix,8
56,2006,4,21,San Marino Grand Prix,23-04-2006,14:00:00,http://en.wikipedia.org/wiki/2006_San_Marino_Grand_Prix,8
57,2006,5,20,European Grand Prix,07-05-2006,14:00:00,http://en.wikipedia.org/wiki/2006_European_Grand_Prix,8
58,2006,6,4,Spanish Grand Prix,14-05-2006,14:00:00,http://en.wikipedia.org/wiki/2006_Spanish_Grand_Prix,8
59,2006,7,6,Monaco Grand Prix,28-05-2006,14:00:00,http://en.wikipedia.org/wiki/2006_Monaco_Grand_Prix,8
60,2006,8,9,British Grand Prix,11-06-2006,12:00:00,http://en.wikipedia.org/wiki/2006_British_Grand_Prix,8
61,2006,9,7,Canadian Grand Prix,25-06-2006,13:00:00,http://en.wikipedia.org/wiki/2006_Canadian_Grand_Prix,8
62,2006,10,19,United States Grand Prix,02-07-2006,14:00:00,http://en.wikipedia.org/wiki/2006_United_States_Grand_Prix,8
63,2006,11,8,French Grand Prix,16-07-2006,14:00:00,http://en.wikipedia.org/wiki/2006_French_Grand_Prix,8
64,2006,12,10,German Grand Prix,30-07-2006,14:00:00,http://en.wikipedia.org/wiki/2006_German_Grand_Prix,8
65,2006,13,11,Hungarian Grand Prix,06-08-2006,14:00:00,http://en.wikipedia.org/wiki/2006_Hungarian_Grand_Prix,8
66,2006,14,5,Turkish Grand Prix,27-08-2006,15:00:00,http://en.wikipedia.org/wiki/2006_Turkish_Grand_Prix,8
67,2006,15,14,Italian Grand Prix,10-09-2006,14:00:00,http://en.wikipedia.org/wiki/2006_Italian_Grand_Prix,8
68,2006,16,17,Chinese Grand Prix,01-10-2006,14:00:00,http://en.wikipedia.org/wiki/2006_Chinese_Grand_Prix,8
69,2006,17,22,Japanese Grand Prix,08-10-2006,14:00:00,http://en.wikipedia.org/wiki/2006_Japanese_Grand_Prix,8
70,2006,18,18,Brazilian Grand Prix,22-10-2006,14:00:00,http://en.wikipedia.org/wiki/2006_Brazilian_Grand_Prix,8
36,2007,1,1,Australian Grand Prix,18-03-2007,03:00:00,http://en.wikipedia.org/wiki/2007_Australian_Grand_Prix,8
37,2007,2,2,Malaysian Grand Prix,08-04-2007,07:00:00,http://en.wikipedia.org/wiki/2007_Malaysian_Grand_Prix,8
38,2007,3,3,Bahrain Grand Prix,15-04-2007,11:30:00,http://en.wikipedia.org/wiki/2007_Bahrain_Grand_Prix,8
39,2007,4,4,Spanish Grand Prix,13-05-2007,12:00:00,http://en.wikipedia.org/wiki/2007_Spanish_Grand_Prix,8
40,2007,5,6,Monaco Grand Prix,27-05-2007,12:00:00,http://en.wikipedia.org/wiki/2007_Monaco_Grand_Prix,8
41,2007,6,7,Canadian Grand Prix,10-06-2007,17:00:00,http://en.wikipedia.org/wiki/2007_Canadian_Grand_Prix,8
42,2007,7,19,United States Grand Prix,17-06-2007,17:00:00,http://en.wikipedia.org/wiki/2007_United_States_Grand_Prix,8
43,2007,8,8,French Grand Prix,01-07-2007,12:00:00,http://en.wikipedia.org/wiki/2007_French_Grand_Prix,8
44,2007,9,9,British Grand Prix,08-07-2007,12:00:00,http://en.wikipedia.org/wiki/2007_British_Grand_Prix,8
45,2007,10,20,European Grand Prix,22-07-2007,12:00:00,http://en.wikipedia.org/wiki/2007_European_Grand_Prix,8
46,2007,11,11,Hungarian Grand Prix,05-08-2007,12:00:00,http://en.wikipedia.org/wiki/2007_Hungarian_Grand_Prix,8
47,2007,12,5,Turkish Grand Prix,26-08-2007,12:00:00,http://en.wikipedia.org/wiki/2007_Turkish_Grand_Prix,8
48,2007,13,14,Italian Grand Prix,09-09-2007,12:00:00,http://en.wikipedia.org/wiki/2007_Italian_Grand_Prix,8
49,2007,14,13,Belgian Grand Prix,16-09-2007,12:00:00,http://en.wikipedia.org/wiki/2007_Belgian_Grand_Prix,8
50,2007,15,16,Japanese Grand Prix,30-09-2007,04:30:00,http://en.wikipedia.org/wiki/2007_Japanese_Grand_Prix,8
51,2007,16,17,Chinese Grand Prix,07-10-2007,06:00:00,http://en.wikipedia.org/wiki/2007_Chinese_Grand_Prix,8
52,2007,17,18,Brazilian Grand Prix,21-10-2007,16:00:00,http://en.wikipedia.org/wiki/2007_Brazilian_Grand_Prix,8
18,2008,1,1,Australian Grand Prix,16-03-2008,04:30:00,http://en.wikipedia.org/wiki/2008_Australian_Grand_Prix,8
19,2008,2,2,Malaysian Grand Prix,23-03-2008,07:00:00,http://en.wikipedia.org/wiki/2008_Malaysian_Grand_Prix,8
20,2008,3,3,Bahrain Grand Prix,06-04-2008,11:30:00,http://en.wikipedia.org/wiki/2008_Bahrain_Grand_Prix,8
21,2008,4,4,Spanish Grand Prix,27-04-2008,12:00:00,http://en.wikipedia.org/wiki/2008_Spanish_Grand_Prix,8
22,2008,5,5,Turkish Grand Prix,11-05-2008,12:00:00,http://en.wikipedia.org/wiki/2008_Turkish_Grand_Prix,8
23,2008,6,6,Monaco Grand Prix,25-05-2008,12:00:00,http://en.wikipedia.org/wiki/2008_Monaco_Grand_Prix,8
24,2008,7,7,Canadian Grand Prix,08-06-2008,17:00:00,http://en.wikipedia.org/wiki/2008_Canadian_Grand_Prix,8
25,2008,8,8,French Grand Prix,22-06-2008,12:00:00,http://en.wikipedia.org/wiki/2008_French_Grand_Prix,8
26,2008,9,9,British Grand Prix,06-07-2008,12:00:00,http://en.wikipedia.org/wiki/2008_British_Grand_Prix,8
27,2008,10,10,German Grand Prix,20-07-2008,12:00:00,http://en.wikipedia.org/wiki/2008_German_Grand_Prix,8
28,2008,11,11,Hungarian Grand Prix,03-08-2008,12:00:00,http://en.wikipedia.org/wiki/2008_Hungarian_Grand_Prix,8
29,2008,12,12,European Grand Prix,24-08-2008,12:00:00,http://en.wikipedia.org/wiki/2008_European_Grand_Prix,8
30,2008,13,13,Belgian Grand Prix,07-09-2008,12:00:00,http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix,8
31,2008,14,14,Italian Grand Prix,14-09-2008,12:00:00,http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix,8
32,2008,15,15,Singapore Grand Prix,28-09-2008,12:00:00,http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix,8
33,2008,16,16,Japanese Grand Prix,12-10-2008,04:30:00,http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix,8
34,2008,17,17,Chinese Grand Prix,19-10-2008,07:00:00,http://en.wikipedia.org/wiki/2008_Chinese_Grand_Prix,8
35,2008,18,18,Brazilian Grand Prix,02-11-2008,17:00:00,http://en.wikipedia.org/wiki/2008_Brazilian_Grand_Prix,8
1,2009,1,1,Australian Grand Prix,29-03-2009,06:00:00,http://en.wikipedia.org/wiki/2009_Australian_Grand_Prix,8
2,2009,2,2,Malaysian Grand Prix,05-04-2009,09:00:00,http://en.wikipedia.org/wiki/2009_Malaysian_Grand_Prix,8
3,2009,3,17,Chinese Grand Prix,19-04-2009,07:00:00,http://en.wikipedia.org/wiki/2009_Chinese_Grand_Prix,8
4,2009,4,3,Bahrain Grand Prix,26-04-2009,12:00:00,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix,8
5,2009,5,4,Spanish Grand Prix,10-05-2009,12:00:00,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,8
6,2009,6,6,Monaco Grand Prix,24-05-2009,12:00:00,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,8
7,2009,7,5,Turkish Grand Prix,07-06-2009,12:00:00,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,8
8,2009,8,9,British Grand Prix,21-06-2009,12:00:00,http://en.wikipedia.org/wiki/2009_British_Grand_Prix,8
9,2009,9,20,German Grand Prix,12-07-2009,12:00:00,http://en.wikipedia.org/wiki/2009_German_Grand_Prix,8
10,2009,10,11,Hungarian Grand Prix,26-07-2009,12:00:00,http://en.wikipedia.org/wiki/2009_Hungarian_Grand_Prix,8
11,2009,11,12,European Grand Prix,23-08-2009,12:00:00,http://en.wikipedia.org/wiki/2009_European_Grand_Prix,8
12,2009,12,13,Belgian Grand Prix,30-08-2009,12:00:00,http://en.wikipedia.org/wiki/2009_Belgian_Grand_Prix,8
13,2009,13,14,Italian Grand Prix,13-09-2009,12:00:00,http://en.wikipedia.org/wiki/2009_Italian_Grand_Prix,8
14,2009,14,15,Singapore Grand Prix,27-09-2009,12:00:00,http://en.wikipedia.org/wiki/2009_Singapore_Grand_Prix,8
15,2009,15,22,Japanese Grand Prix,04-10-2009,05:00:00,http://en.wikipedia.org/wiki/2009_Japanese_Grand_Prix,8
16,2009,16,18,Brazilian Grand Prix,18-10-2009,16:00:00,http://en.wikipedia.org/wiki/2009_Brazilian_Grand_Prix,8
17,2009,17,24,Abu Dhabi Grand Prix,01-11-2009,11:00:00,http://en.wikipedia.org/wiki/2009_Abu_Dhabi_Grand_Prix,8
337,2010,1,3,Bahrain Grand Prix,14-03-2010,12:00:00,http://en.wikipedia.org/wiki/2010_Bahrain_Grand_Prix,10
338,2010,2,1,Australian Grand Prix,28-03-2010,06:00:00,http://en.wikipedia.org/wiki/2010_Australian_Grand_Prix,10
339,2010,3,2,Malaysian Grand Prix,04-04-2010,08:00:00,http://en.wikipedia.org/wiki/2010_Malaysian_Grand_Prix,10
340,2010,4,17,Chinese Grand Prix,18-04-2010,06:00:00,http://en.wikipedia.org/wiki/2010_Chinese_Grand_Prix,10
341,2010,5,4,Spanish Grand Prix,09-05-2010,12:00:00,http://en.wikipedia.org/wiki/2010_Spanish_Grand_Prix,10
342,2010,6,6,Monaco Grand Prix,16-05-2010,12:00:00,http://en.wikipedia.org/wiki/2010_Monaco_Grand_Prix,10
343,2010,7,5,Turkish Grand Prix,30-05-2010,11:00:00,http://en.wikipedia.org/wiki/2010_Turkish_Grand_Prix,10
344,2010,8,7,Canadian Grand Prix,13-06-2010,16:00:00,http://en.wikipedia.org/wiki/2010_Canadian_Grand_Prix,10
345,2010,9,12,European Grand Prix,27-06-2010,12:00:00,http://en.wikipedia.org/wiki/2010_European_Grand_Prix,10
346,2010,10,9,British Grand Prix,11-07-2010,12:00:00,http://en.wikipedia.org/wiki/2010_British_Grand_Prix,10
347,2010,11,10,German Grand Prix,25-07-2010,12:00:00,http://en.wikipedia.org/wiki/2010_German_Grand_Prix,10
348,2010,12,11,Hungarian Grand Prix,01-08-2010,12:00:00,http://en.wikipedia.org/wiki/2010_Hungarian_Grand_Prix,10
349,2010,13,13,Belgian Grand Prix,29-08-2010,12:00:00,http://en.wikipedia.org/wiki/2010_Belgian_Grand_Prix,10
350,2010,14,14,Italian Grand Prix,12-09-2010,12:00:00,http://en.wikipedia.org/wiki/2010_Italian_Grand_Prix,10
351,2010,15,15,Singapore Grand Prix,26-09-2010,12:00:00,http://en.wikipedia.org/wiki/2010_Singapore_Grand_Prix,10
352,2010,16,22,Japanese Grand Prix,10-10-2010,06:00:00,http://en.wikipedia.org/wiki/2010_Japanese_Grand_Prix,10
353,2010,17,35,Korean Grand Prix,24-10-2010,05:00:00,http://en.wikipedia.org/wiki/2010_Korean_Grand_Prix,10
354,2010,18,18,Brazilian Grand Prix,07-11-2010,16:00:00,http://en.wikipedia.org/wiki/2010_Brazilian_Grand_Prix,10
355,2010,19,24,Abu Dhabi Grand Prix,14-11-2010,13:00:00,http://en.wikipedia.org/wiki/2010_Abu_Dhabi_Grand_Prix,10
841,2011,1,1,Australian Grand Prix,27-03-2011,06:00:00,http://en.wikipedia.org/wiki/2011_Australian_Grand_Prix,10
842,2011,2,2,Malaysian Grand Prix,10-04-2011,08:00:00,http://en.wikipedia.org/wiki/2011_Malaysian_Grand_Prix,10
843,2011,3,17,Chinese Grand Prix,17-04-2011,07:00:00,http://en.wikipedia.org/wiki/2011_Chinese_Grand_Prix,10
844,2011,4,5,Turkish Grand Prix,08-05-2011,12:00:00,http://en.wikipedia.org/wiki/2011_Turkish_Grand_Prix,10
845,2011,5,4,Spanish Grand Prix,22-05-2011,12:00:00,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix,10
846,2011,6,6,Monaco Grand Prix,29-05-2011,12:00:00,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix,10
847,2011,7,7,Canadian Grand Prix,12-06-2011,17:00:00,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix,10
848,2011,8,12,European Grand Prix,26-06-2011,12:00:00,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,10
849,2011,9,9,British Grand Prix,10-07-2011,12:00:00,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,10
850,2011,10,20,German Grand Prix,24-07-2011,12:00:00,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,10
851,2011,11,11,Hungarian Grand Prix,31-07-2011,12:00:00,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix,10
852,2011,12,13,Belgian Grand Prix,28-08-2011,12:00:00,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix,10
853,2011,13,14,Italian Grand Prix,11-09-2011,12:00:00,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix,10
854,2011,14,15,Singapore Grand Prix,25-09-2011,12:00:00,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix,10
855,2011,15,22,Japanese Grand Prix,09-10-2011,06:00:00,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix,10
856,2011,16,35,Korean Grand Prix,16-10-2011,06:00:00,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix,10
857,2011,17,68,Indian Grand Prix,30-10-2011,09:30:00,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix,10
858,2011,18,24,Abu Dhabi Grand Prix,13-11-2011,13:00:00,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix,10
859,2011,19,18,Brazilian Grand Prix,27-11-2011,16:00:00,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix,10
860,2012,1,1,Australian Grand Prix,18-03-2012,06:00:00,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,10
861,2012,2,2,Malaysian Grand Prix,25-03-2012,08:00:00,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,10
862,2012,3,17,Chinese Grand Prix,15-04-2012,07:00:00,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix,10
863,2012,4,3,Bahrain Grand Prix,22-04-2012,12:00:00,http://en.wikipedia.org/wiki/2012_Bahrain_Grand_Prix,10
864,2012,5,4,Spanish Grand Prix,13-05-2012,12:00:00,http://en.wikipedia.org/wiki/2012_Spanish_Grand_Prix,10
865,2012,6,6,Monaco Grand Prix,27-05-2012,12:00:00,http://en.wikipedia.org/wiki/2012_Monaco_Grand_Prix,10
866,2012,7,7,Canadian Grand Prix,10-06-2012,18:00:00,http://en.wikipedia.org/wiki/2012_Canadian_Grand_Prix,10
867,2012,8,12,European Grand Prix,24-06-2012,12:00:00,http://en.wikipedia.org/wiki/2012_European_Grand_Prix,10
868,2012,9,9,British Grand Prix,08-07-2012,12:00:00,http://en.wikipedia.org/wiki/2012_British_Grand_Prix,10
869,2012,10,10,German Grand Prix,22-07-2012,12:00:00,http://en.wikipedia.org/wiki/2012_German_Grand_Prix,10
870,2012,11,11,Hungarian Grand Prix,29-07-2012,12:00:00,http://en.wikipedia.org/wiki/2012_Hungarian_Grand_Prix,10
871,2012,12,13,Belgian Grand Prix,02-09-2012,12:00:00,http://en.wikipedia.org/wiki/2012_Belgian_Grand_Prix,10
872,2012,13,14,Italian Grand Prix,09-09-2012,12:00:00,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix,10
873,2012,14,15,Singapore Grand Prix,23-09-2012,12:00:00,http://en.wikipedia.org/wiki/2012_Singapore_Grand_Prix,10
874,2012,15,22,Japanese Grand Prix,07-10-2012,06:00:00,http://en.wikipedia.org/wiki/2012_Japanese_Grand_Prix,10
875,2012,16,35,Korean Grand Prix,14-10-2012,06:00:00,http://en.wikipedia.org/wiki/2012_Korean_Grand_Prix,10
876,2012,17,68,Indian Grand Prix,28-10-2012,09:30:00,http://en.wikipedia.org/wiki/2012_Indian_Grand_Prix,10
877,2012,18,24,Abu Dhabi Grand Prix,04-11-2012,13:00:00,http://en.wikipedia.org/wiki/2012_Abu_Dhabi_Grand_Prix,10
878,2012,19,69,United States Grand Prix,18-11-2012,19:00:00,http://en.wikipedia.org/wiki/2012_United_States_Grand_Prix,10
879,2012,20,18,Brazilian Grand Prix,25-11-2012,16:00:00,http://en.wikipedia.org/wiki/2012_Brazilian_Grand_Prix,10
880,2013,1,1,Australian Grand Prix,17-03-2013,06:00:00,http://en.wikipedia.org/wiki/2013_Australian_Grand_Prix,10
881,2013,2,2,Malaysian Grand Prix,24-03-2013,08:00:00,http://en.wikipedia.org/wiki/2013_Malaysian_Grand_Prix,10
882,2013,3,17,Chinese Grand Prix,14-04-2013,07:00:00,http://en.wikipedia.org/wiki/2013_Chinese_Grand_Prix,10
883,2013,4,3,Bahrain Grand Prix,21-04-2013,12:00:00,http://en.wikipedia.org/wiki/2013_Bahrain_Grand_Prix,10
884,2013,5,4,Spanish Grand Prix,12-05-2013,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,10
885,2013,6,6,Monaco Grand Prix,26-05-2013,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,10
886,2013,7,7,Canadian Grand Prix,09-06-2013,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,10
